workerID,domain,utterance,utteranceType,utteranceExact,utteranceRounded,state,stateType,stateRounded,stateProb,affectProb,order
72,electric kettle,500,round,500,500,5000,round,5000,0.006134969,0.75,8
72,electric kettle,500,round,500,500,5001,sharp,5000,0.012269939,0.75,8
72,electric kettle,500,round,500,500,10000,round,10000,0.006134969,0.75,8
72,electric kettle,500,round,500,500,10001,sharp,10000,0.006134969,0.75,8
72,electric kettle,1000,round,1000,1000,50,round,50,0.236024845,0.75,9
72,electric kettle,1000,round,1000,1000,51,sharp,50,0.242236025,0.75,9
72,electric kettle,1000,round,1000,1000,500,round,500,0.186335404,0.75,9
72,electric kettle,1000,round,1000,1000,501,sharp,500,0.186335404,0.75,9
72,electric kettle,1000,round,1000,1000,1000,round,1000,0.062111801,0.75,9
72,electric kettle,1000,round,1000,1000,1001,sharp,1000,0.062111801,0.75,9
72,electric kettle,1000,round,1000,1000,5000,round,5000,0.00621118,0.75,9
72,electric kettle,1000,round,1000,1000,5001,sharp,5000,0.00621118,0.75,9
72,electric kettle,1000,round,1000,1000,10000,round,10000,0.00621118,0.75,9
72,electric kettle,1000,round,1000,1000,10001,sharp,10000,0.00621118,0.75,9
72,watch,50,round,50,50,50,round,50,0.181818182,0.225,10
72,watch,50,round,50,50,51,sharp,50,0.177272727,0.225,10
72,watch,50,round,50,50,500,round,500,0.136363636,0.225,10
72,watch,50,round,50,50,501,sharp,500,0.136363636,0.225,10
72,watch,50,round,50,50,1000,round,1000,0.136363636,0.225,10
72,watch,50,round,50,50,1001,sharp,1000,0.131818182,0.225,10
72,watch,50,round,50,50,5000,round,5000,0.045454545,0.225,10
72,watch,50,round,50,50,5001,sharp,5000,0.05,0.225,10
72,watch,50,round,50,50,10000,round,10000,0.004545455,0.225,10
72,watch,50,round,50,50,10001,sharp,10000,0,0.225,10
72,watch,500,round,500,500,50,round,50,0.183486239,0.75,11
72,watch,500,round,500,500,51,sharp,50,0.178899083,0.75,11
72,watch,500,round,500,500,500,round,500,0.142201835,0.75,11
72,watch,500,round,500,500,501,sharp,500,0.142201835,0.75,11
72,watch,500,round,500,500,1000,round,1000,0.137614679,0.75,11
72,watch,500,round,500,500,1001,sharp,1000,0.137614679,0.75,11
72,watch,500,round,500,500,5000,round,5000,0.036697248,0.75,11
72,watch,500,round,500,500,5001,sharp,5000,0.036697248,0.75,11
72,watch,500,round,500,500,10000,round,10000,0.004587156,0.75,11
72,watch,500,round,500,500,10001,sharp,10000,0,0.75,11
72,electric kettle,1001,sharp,1003,1000,50,round,50,0.238095238,0.75,12
72,electric kettle,1001,sharp,1003,1000,51,sharp,50,0.238095238,0.75,12
72,electric kettle,1001,sharp,1003,1000,500,round,500,0.172619048,0.75,12
72,electric kettle,1001,sharp,1003,1000,501,sharp,500,0.166666667,0.75,12
72,electric kettle,1001,sharp,1003,1000,1000,round,1000,0.053571429,0.75,12
72,electric kettle,1001,sharp,1003,1000,1001,sharp,1000,0.05952381,0.75,12
72,electric kettle,1001,sharp,1003,1000,5000,round,5000,0.05952381,0.75,12
72,electric kettle,1001,sharp,1003,1000,5001,sharp,5000,0,0.75,12
72,electric kettle,1001,sharp,1003,1000,10000,round,10000,0.005952381,0.75,12
72,electric kettle,1001,sharp,1003,1000,10001,sharp,10000,0.005952381,0.75,12
72,watch,51,sharp,49,50,50,round,50,0.183486239,0.25,13
72,watch,51,sharp,49,50,51,sharp,50,0.178899083,0.25,13
72,watch,51,sharp,49,50,500,round,500,0.137614679,0.25,13
72,watch,51,sharp,49,50,501,sharp,500,0.133027523,0.25,13
72,watch,51,sharp,49,50,1000,round,1000,0.133027523,0.25,13
72,watch,51,sharp,49,50,1001,sharp,1000,0.133027523,0.25,13
72,watch,51,sharp,49,50,5000,round,5000,0.050458716,0.25,13
72,watch,51,sharp,49,50,5001,sharp,5000,0.04587156,0.25,13
72,watch,51,sharp,49,50,10000,round,10000,0.004587156,0.25,13
72,watch,51,sharp,49,50,10001,sharp,10000,0,0.25,13
72,watch,5001,sharp,5002,5000,50,round,50,0.171806167,0.975,14
72,watch,5001,sharp,5002,5000,51,sharp,50,0.171806167,0.975,14
72,watch,5001,sharp,5002,5000,500,round,500,0.140969163,0.975,14
72,watch,5001,sharp,5002,5000,501,sharp,500,0.136563877,0.975,14
72,watch,5001,sharp,5002,5000,1000,round,1000,0.13215859,0.975,14
72,watch,5001,sharp,5002,5000,1001,sharp,1000,0.136563877,0.975,14
72,watch,5001,sharp,5002,5000,5000,round,5000,0.052863436,0.975,14
72,watch,5001,sharp,5002,5000,5001,sharp,5000,0.052863436,0.975,14
72,watch,5001,sharp,5002,5000,10000,round,10000,0.004405286,0.975,14
72,watch,5001,sharp,5002,5000,10001,sharp,10000,0,0.975,14
72,laptop,5000,round,5000,5000,50,round,50,0.045454545,0.75,15
72,laptop,5000,round,5000,5000,51,sharp,50,0.045454545,0.75,15
72,laptop,5000,round,5000,5000,500,round,500,0.136363636,0.75,15
72,laptop,5000,round,5000,5000,501,sharp,500,0.131818182,0.75,15
72,laptop,5000,round,5000,5000,1000,round,1000,0.177272727,0.75,15
72,laptop,5000,round,5000,5000,1001,sharp,1000,0.181818182,0.75,15
72,laptop,5000,round,5000,5000,5000,round,5000,0.136363636,0.75,15
72,laptop,5000,round,5000,5000,5001,sharp,5000,0.136363636,0.75,15
72,laptop,5000,round,5000,5000,10000,round,10000,0.004545455,0.75,15
72,laptop,5000,round,5000,5000,10001,sharp,10000,0.004545455,0.75,15
73,watch,10001,sharp,10003,10000,50,round,50,0,1,1
73,watch,10001,sharp,10003,10000,51,sharp,50,0,1,1
73,watch,10001,sharp,10003,10000,500,round,500,0.008264463,1,1
73,watch,10001,sharp,10003,10000,501,sharp,500,0.049586777,1,1
73,watch,10001,sharp,10003,10000,1000,round,1000,0.190082645,1,1
73,watch,10001,sharp,10003,10000,1001,sharp,1000,0.066115702,1,1
73,watch,10001,sharp,10003,10000,5000,round,5000,0.066115702,1,1
73,watch,10001,sharp,10003,10000,5001,sharp,5000,0.074380165,1,1
73,watch,10001,sharp,10003,10000,10000,round,10000,0.231404959,1,1
73,watch,10001,sharp,10003,10000,10001,sharp,10000,0.314049587,1,1
73,watch,5001,sharp,4999,5000,50,round,50,0,0.825,2
73,watch,5001,sharp,4999,5000,51,sharp,50,0,0.825,2
73,watch,5001,sharp,4999,5000,500,round,500,0.021428571,0.825,2
73,watch,5001,sharp,4999,5000,501,sharp,500,0.221428571,0.825,2
73,watch,5001,sharp,4999,5000,1000,round,1000,0.05,0.825,2
73,watch,5001,sharp,4999,5000,1001,sharp,1000,0.064285714,0.825,2
73,watch,5001,sharp,4999,5000,5000,round,5000,0.242857143,0.825,2
73,watch,5001,sharp,4999,5000,5001,sharp,5000,0.264285714,0.825,2
73,watch,5001,sharp,4999,5000,10000,round,10000,0.078571429,0.825,2
73,watch,5001,sharp,4999,5000,10001,sharp,10000,0.057142857,0.825,2
73,electric kettle,5000,round,5000,5000,50,round,50,0.319148936,1,3
73,electric kettle,5000,round,5000,5000,51,sharp,50,0.180851064,1,3
73,electric kettle,5000,round,5000,5000,500,round,500,0.170212766,1,3
73,electric kettle,5000,round,5000,5000,501,sharp,500,0.063829787,1,3
73,electric kettle,5000,round,5000,5000,1000,round,1000,0.021276596,1,3
73,electric kettle,5000,round,5000,5000,1001,sharp,1000,0.010638298,1,3
73,electric kettle,5000,round,5000,5000,5000,round,5000,0.223404255,1,3
73,electric kettle,5000,round,5000,5000,5001,sharp,5000,0,1,3
73,electric kettle,5000,round,5000,5000,10000,round,10000,0.010638298,1,3
73,electric kettle,5000,round,5000,5000,10001,sharp,10000,0,1,3
73,watch,50,round,50,50,50,round,50,0.465116279,0.275,4
73,watch,50,round,50,50,51,sharp,50,0.418604651,0.275,4
73,watch,50,round,50,50,500,round,500,0.046511628,0.275,4
73,watch,50,round,50,50,501,sharp,500,0.034883721,0.275,4
73,watch,50,round,50,50,1000,round,1000,0.011627907,0.275,4
73,watch,50,round,50,50,1001,sharp,1000,0.011627907,0.275,4
73,watch,50,round,50,50,5000,round,5000,0,0.275,4
73,watch,50,round,50,50,5001,sharp,5000,0,0.275,4
73,watch,50,round,50,50,10000,round,10000,0.011627907,0.275,4
73,watch,50,round,50,50,10001,sharp,10000,0,0.275,4
73,watch,10000,round,10000,10000,50,round,50,0.013513514,0.95,5
73,watch,10000,round,10000,10000,51,sharp,50,0.013513514,0.95,5
73,watch,10000,round,10000,10000,500,round,500,0.013513514,0.95,5
73,watch,10000,round,10000,10000,501,sharp,500,0.013513514,0.95,5
73,watch,10000,round,10000,10000,1000,round,1000,0.162162162,0.95,5
73,watch,10000,round,10000,10000,1001,sharp,1000,0.006756757,0.95,5
73,watch,10000,round,10000,10000,5000,round,5000,0.135135135,0.95,5
73,watch,10000,round,10000,10000,5001,sharp,5000,0.135135135,0.95,5
73,watch,10000,round,10000,10000,10000,round,10000,0.263513514,0.95,5
73,watch,10000,round,10000,10000,10001,sharp,10000,0.243243243,0.95,5
73,laptop,51,sharp,48,50,50,round,50,0.16,0.05,6
73,laptop,51,sharp,48,50,51,sharp,50,0.173333333,0.05,6
73,laptop,51,sharp,48,50,500,round,500,0.166666667,0.05,6
73,laptop,51,sharp,48,50,501,sharp,500,0.153333333,0.05,6
73,laptop,51,sharp,48,50,1000,round,1000,0.146666667,0.05,6
73,laptop,51,sharp,48,50,1001,sharp,1000,0.146666667,0.05,6
73,laptop,51,sharp,48,50,5000,round,5000,0.026666667,0.05,6
73,laptop,51,sharp,48,50,5001,sharp,5000,0.013333333,0.05,6
73,laptop,51,sharp,48,50,10000,round,10000,0.006666667,0.05,6
73,laptop,51,sharp,48,50,10001,sharp,10000,0.006666667,0.05,6
73,watch,1000,round,1000,1000,50,round,50,0.029126214,0.85,7
73,watch,1000,round,1000,1000,51,sharp,50,0.009708738,0.85,7
73,watch,1000,round,1000,1000,500,round,500,0.252427184,0.85,7
73,watch,1000,round,1000,1000,501,sharp,500,0.300970874,0.85,7
73,watch,1000,round,1000,1000,1000,round,1000,0.339805825,0.85,7
73,watch,1000,round,1000,1000,1001,sharp,1000,0.009708738,0.85,7
73,watch,1000,round,1000,1000,5000,round,5000,0.019417476,0.85,7
73,watch,1000,round,1000,1000,5001,sharp,5000,0.009708738,0.85,7
73,watch,1000,round,1000,1000,10000,round,10000,0.019417476,0.85,7
73,watch,1000,round,1000,1000,10001,sharp,10000,0.009708738,0.85,7
73,laptop,1001,sharp,1003,1000,50,round,50,0.03030303,0.5,8
73,laptop,1001,sharp,1003,1000,51,sharp,50,0.03030303,0.5,8
73,laptop,1001,sharp,1003,1000,500,round,500,0.02020202,0.5,8
73,laptop,1001,sharp,1003,1000,501,sharp,500,0.04040404,0.5,8
73,laptop,1001,sharp,1003,1000,1000,round,1000,0.383838384,0.5,8
73,laptop,1001,sharp,1003,1000,1001,sharp,1000,0.393939394,0.5,8
73,laptop,1001,sharp,1003,1000,5000,round,5000,0.03030303,0.5,8
73,laptop,1001,sharp,1003,1000,5001,sharp,5000,0.03030303,0.5,8
73,laptop,1001,sharp,1003,1000,10000,round,10000,0.02020202,0.5,8
73,laptop,1001,sharp,1003,1000,10001,sharp,10000,0.02020202,0.5,8
73,watch,500,round,500,500,50,round,50,0.121495327,0.625,9
73,watch,500,round,500,500,51,sharp,50,0.121495327,0.625,9
73,watch,500,round,500,500,500,round,500,0.355140187,0.625,9
73,watch,500,round,500,500,501,sharp,500,0.345794393,0.625,9
73,watch,500,round,500,500,1000,round,1000,0.009345794,0.625,9
73,watch,500,round,500,500,1001,sharp,1000,0.009345794,0.625,9
73,watch,500,round,500,500,5000,round,5000,0.009345794,0.625,9
73,watch,500,round,500,500,5001,sharp,5000,0.009345794,0.625,9
73,watch,500,round,500,500,10000,round,10000,0.009345794,0.625,9
73,watch,500,round,500,500,10001,sharp,10000,0.009345794,0.625,9
73,electric kettle,1000,round,1000,1000,50,round,50,0.260869565,0.925,10
73,electric kettle,1000,round,1000,1000,51,sharp,50,0.25,0.925,10
73,electric kettle,1000,round,1000,1000,500,round,500,0.065217391,0.925,10
73,electric kettle,1000,round,1000,1000,501,sharp,500,0.065217391,0.925,10
73,electric kettle,1000,round,1000,1000,1000,round,1000,0.304347826,0.925,10
73,electric kettle,1000,round,1000,1000,1001,sharp,1000,0.010869565,0.925,10
73,electric kettle,1000,round,1000,1000,5000,round,5000,0.010869565,0.925,10
73,electric kettle,1000,round,1000,1000,5001,sharp,5000,0.010869565,0.925,10
73,electric kettle,1000,round,1000,1000,10000,round,10000,0.010869565,0.925,10
73,electric kettle,1000,round,1000,1000,10001,sharp,10000,0.010869565,0.925,10
73,laptop,1000,round,1000,1000,50,round,50,0,0.5,11
73,laptop,1000,round,1000,1000,51,sharp,50,0.010309278,0.5,11
73,laptop,1000,round,1000,1000,500,round,500,0.268041237,0.5,11
73,laptop,1000,round,1000,1000,501,sharp,500,0.268041237,0.5,11
73,laptop,1000,round,1000,1000,1000,round,1000,0.402061856,0.5,11
73,laptop,1000,round,1000,1000,1001,sharp,1000,0.010309278,0.5,11
73,laptop,1000,round,1000,1000,5000,round,5000,0.010309278,0.5,11
73,laptop,1000,round,1000,1000,5001,sharp,5000,0.010309278,0.5,11
73,laptop,1000,round,1000,1000,10000,round,10000,0.010309278,0.5,11
73,laptop,1000,round,1000,1000,10001,sharp,10000,0.010309278,0.5,11
73,electric kettle,500,round,500,500,50,round,50,0.232323232,0.8,12
73,electric kettle,500,round,500,500,51,sharp,50,0.232323232,0.8,12
73,electric kettle,500,round,500,500,500,round,500,0.272727273,0.8,12
73,electric kettle,500,round,500,500,501,sharp,500,0.262626263,0.8,12
73,electric kettle,500,round,500,500,1000,round,1000,0,0.8,12
73,electric kettle,500,round,500,500,1001,sharp,1000,0,0.8,12
73,electric kettle,500,round,500,500,5000,round,5000,0,0.8,12
73,electric kettle,500,round,500,500,5001,sharp,5000,0,0.8,12
73,electric kettle,500,round,500,500,10000,round,10000,0,0.8,12
73,electric kettle,500,round,500,500,10001,sharp,10000,0,0.8,12
73,electric kettle,51,sharp,51,50,50,round,50,0.454545455,0.275,13
73,electric kettle,51,sharp,51,50,51,sharp,50,0.454545455,0.275,13
73,electric kettle,51,sharp,51,50,500,round,500,0.015151515,0.275,13
73,electric kettle,51,sharp,51,50,501,sharp,500,0.015151515,0.275,13
73,electric kettle,51,sharp,51,50,1000,round,1000,0.015151515,0.275,13
73,electric kettle,51,sharp,51,50,1001,sharp,1000,0.015151515,0.275,13
73,electric kettle,51,sharp,51,50,5000,round,5000,0,0.275,13
73,electric kettle,51,sharp,51,50,5001,sharp,5000,0.015151515,0.275,13
73,electric kettle,51,sharp,51,50,10000,round,10000,0.015151515,0.275,13
73,electric kettle,51,sharp,51,50,10001,sharp,10000,0,0.275,13
73,laptop,5000,round,5000,5000,50,round,50,0.005263158,0.75,14
73,laptop,5000,round,5000,5000,51,sharp,50,0.005263158,0.75,14
73,laptop,5000,round,5000,5000,500,round,500,0.152631579,0.75,14
73,laptop,5000,round,5000,5000,501,sharp,500,0.152631579,0.75,14
73,laptop,5000,round,5000,5000,1000,round,1000,0.168421053,0.75,14
73,laptop,5000,round,5000,5000,1001,sharp,1000,0.163157895,0.75,14
73,laptop,5000,round,5000,5000,5000,round,5000,0.173684211,0.75,14
73,laptop,5000,round,5000,5000,5001,sharp,5000,0.173684211,0.75,14
73,laptop,5000,round,5000,5000,10000,round,10000,0,0.75,14
73,laptop,5000,round,5000,5000,10001,sharp,10000,0.005263158,0.75,14
73,electric kettle,10000,round,10000,10000,50,round,50,0.051282051,0.975,15
73,electric kettle,10000,round,10000,10000,51,sharp,50,0.153846154,0.975,15
73,electric kettle,10000,round,10000,10000,500,round,500,0.076923077,0.975,15
73,electric kettle,10000,round,10000,10000,501,sharp,500,0.051282051,0.975,15
73,electric kettle,10000,round,10000,10000,1000,round,1000,0.051282051,0.975,15
73,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.051282051,0.975,15
73,electric kettle,10000,round,10000,10000,5000,round,5000,0.051282051,0.975,15
73,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.076923077,0.975,15
73,electric kettle,10000,round,10000,10000,10000,round,10000,0.256410256,0.975,15
73,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.179487179,0.975,15
74,electric kettle,10001,sharp,9998,10000,50,round,50,0.416666667,1,1
74,electric kettle,10001,sharp,9998,10000,51,sharp,50,0.416666667,1,1
74,electric kettle,10001,sharp,9998,10000,500,round,500,0.072916667,1,1
74,electric kettle,10001,sharp,9998,10000,501,sharp,500,0.0625,1,1
74,electric kettle,10001,sharp,9998,10000,1000,round,1000,0,1,1
74,electric kettle,10001,sharp,9998,10000,1001,sharp,1000,0.010416667,1,1
74,electric kettle,10001,sharp,9998,10000,5000,round,5000,0,1,1
74,electric kettle,10001,sharp,9998,10000,5001,sharp,5000,0,1,1
74,electric kettle,10001,sharp,9998,10000,10000,round,10000,0.010416667,1,1
74,electric kettle,10001,sharp,9998,10000,10001,sharp,10000,0.010416667,1,1
74,watch,10001,sharp,10001,10000,50,round,50,0.163865546,1,2
74,watch,10001,sharp,10001,10000,51,sharp,50,0.163865546,1,2
74,watch,10001,sharp,10001,10000,500,round,500,0.138655462,1,2
74,watch,10001,sharp,10001,10000,501,sharp,500,0.138655462,1,2
74,watch,10001,sharp,10001,10000,1000,round,1000,0.105042017,1,2
74,watch,10001,sharp,10001,10000,1001,sharp,1000,0.105042017,1,2
74,watch,10001,sharp,10001,10000,5000,round,5000,0.06302521,1,2
74,watch,10001,sharp,10001,10000,5001,sharp,5000,0.06302521,1,2
74,watch,10001,sharp,10001,10000,10000,round,10000,0.029411765,1,2
74,watch,10001,sharp,10001,10000,10001,sharp,10000,0.029411765,1,2
74,electric kettle,51,sharp,52,50,50,round,50,0.3125,0.5,3
74,electric kettle,51,sharp,52,50,51,sharp,50,0.3125,0.5,3
74,electric kettle,51,sharp,52,50,500,round,500,0.171875,0.5,3
74,electric kettle,51,sharp,52,50,501,sharp,500,0.171875,0.5,3
74,electric kettle,51,sharp,52,50,1000,round,1000,0.0078125,0.5,3
74,electric kettle,51,sharp,52,50,1001,sharp,1000,0.0078125,0.5,3
74,electric kettle,51,sharp,52,50,5000,round,5000,0,0.5,3
74,electric kettle,51,sharp,52,50,5001,sharp,5000,0.0078125,0.5,3
74,electric kettle,51,sharp,52,50,10000,round,10000,0,0.5,3
74,electric kettle,51,sharp,52,50,10001,sharp,10000,0.0078125,0.5,3
74,laptop,1000,round,1000,1000,50,round,50,0.008064516,0.5,4
74,laptop,1000,round,1000,1000,51,sharp,50,0.008064516,0.5,4
74,laptop,1000,round,1000,1000,500,round,500,0.161290323,0.5,4
74,laptop,1000,round,1000,1000,501,sharp,500,0.161290323,0.5,4
74,laptop,1000,round,1000,1000,1000,round,1000,0.314516129,0.5,4
74,laptop,1000,round,1000,1000,1001,sharp,1000,0.314516129,0.5,4
74,laptop,1000,round,1000,1000,5000,round,5000,0.008064516,0.5,4
74,laptop,1000,round,1000,1000,5001,sharp,5000,0.008064516,0.5,4
74,laptop,1000,round,1000,1000,10000,round,10000,0.008064516,0.5,4
74,laptop,1000,round,1000,1000,10001,sharp,10000,0.008064516,0.5,4
74,electric kettle,50,round,50,50,50,round,50,0.322580645,0.5,5
74,electric kettle,50,round,50,50,51,sharp,50,0.322580645,0.5,5
74,electric kettle,50,round,50,50,500,round,500,0.14516129,0.5,5
74,electric kettle,50,round,50,50,501,sharp,500,0.14516129,0.5,5
74,electric kettle,50,round,50,50,1000,round,1000,0.016129032,0.5,5
74,electric kettle,50,round,50,50,1001,sharp,1000,0,0.5,5
74,electric kettle,50,round,50,50,5000,round,5000,0.016129032,0.5,5
74,electric kettle,50,round,50,50,5001,sharp,5000,0.016129032,0.5,5
74,electric kettle,50,round,50,50,10000,round,10000,0,0.5,5
74,electric kettle,50,round,50,50,10001,sharp,10000,0.016129032,0.5,5
74,electric kettle,10000,round,10000,10000,50,round,50,0.375,0,6
74,electric kettle,10000,round,10000,10000,51,sharp,50,0.375,0,6
74,electric kettle,10000,round,10000,10000,500,round,500,0.096153846,0,6
74,electric kettle,10000,round,10000,10000,501,sharp,500,0.096153846,0,6
74,electric kettle,10000,round,10000,10000,1000,round,1000,0.009615385,0,6
74,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.009615385,0,6
74,electric kettle,10000,round,10000,10000,5000,round,5000,0.009615385,0,6
74,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.009615385,0,6
74,electric kettle,10000,round,10000,10000,10000,round,10000,0.009615385,0,6
74,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.009615385,0,6
74,electric kettle,500,round,500,500,50,round,50,0.375,0.25,7
74,electric kettle,500,round,500,500,51,sharp,50,0.375,0.25,7
74,electric kettle,500,round,500,500,500,round,500,0.115384615,0.25,7
74,electric kettle,500,round,500,500,501,sharp,500,0.115384615,0.25,7
74,electric kettle,500,round,500,500,1000,round,1000,0.009615385,0.25,7
74,electric kettle,500,round,500,500,1001,sharp,1000,0,0.25,7
74,electric kettle,500,round,500,500,5000,round,5000,0,0.25,7
74,electric kettle,500,round,500,500,5001,sharp,5000,0,0.25,7
74,electric kettle,500,round,500,500,10000,round,10000,0.009615385,0.25,7
74,electric kettle,500,round,500,500,10001,sharp,10000,0,0.25,7
74,laptop,10000,round,10000,10000,50,round,50,0.005434783,0,8
74,laptop,10000,round,10000,10000,51,sharp,50,0.005434783,0,8
74,laptop,10000,round,10000,10000,500,round,500,0.108695652,0,8
74,laptop,10000,round,10000,10000,501,sharp,500,0.108695652,0,8
74,laptop,10000,round,10000,10000,1000,round,1000,0.211956522,0,8
74,laptop,10000,round,10000,10000,1001,sharp,1000,0.211956522,0,8
74,laptop,10000,round,10000,10000,5000,round,5000,0.168478261,0,8
74,laptop,10000,round,10000,10000,5001,sharp,5000,0.168478261,0,8
74,laptop,10000,round,10000,10000,10000,round,10000,0.005434783,0,8
74,laptop,10000,round,10000,10000,10001,sharp,10000,0.005434783,0,8
74,electric kettle,1001,sharp,1001,1000,50,round,50,0.375,0.1,9
74,electric kettle,1001,sharp,1001,1000,51,sharp,50,0.375,0.1,9
74,electric kettle,1001,sharp,1001,1000,500,round,500,0.105769231,0.1,9
74,electric kettle,1001,sharp,1001,1000,501,sharp,500,0.105769231,0.1,9
74,electric kettle,1001,sharp,1001,1000,1000,round,1000,0.009615385,0.1,9
74,electric kettle,1001,sharp,1001,1000,1001,sharp,1000,0.009615385,0.1,9
74,electric kettle,1001,sharp,1001,1000,5000,round,5000,0.009615385,0.1,9
74,electric kettle,1001,sharp,1001,1000,5001,sharp,5000,0,0.1,9
74,electric kettle,1001,sharp,1001,1000,10000,round,10000,0,0.1,9
74,electric kettle,1001,sharp,1001,1000,10001,sharp,10000,0.009615385,0.1,9
74,electric kettle,501,sharp,501,500,50,round,50,0.416666667,0.15,10
74,electric kettle,501,sharp,501,500,51,sharp,50,0.416666667,0.15,10
74,electric kettle,501,sharp,501,500,500,round,500,0.083333333,0.15,10
74,electric kettle,501,sharp,501,500,501,sharp,500,0.083333333,0.15,10
74,electric kettle,501,sharp,501,500,1000,round,1000,0,0.15,10
74,electric kettle,501,sharp,501,500,1001,sharp,1000,0,0.15,10
74,electric kettle,501,sharp,501,500,5000,round,5000,0,0.15,10
74,electric kettle,501,sharp,501,500,5001,sharp,5000,0,0.15,10
74,electric kettle,501,sharp,501,500,10000,round,10000,0,0.15,10
74,electric kettle,501,sharp,501,500,10001,sharp,10000,0,0.15,10
74,watch,50,round,50,50,50,round,50,0.227272727,0.75,11
74,watch,50,round,50,50,51,sharp,50,0.227272727,0.75,11
74,watch,50,round,50,50,500,round,500,0.151515152,0.75,11
74,watch,50,round,50,50,501,sharp,500,0.151515152,0.75,11
74,watch,50,round,50,50,1000,round,1000,0.075757576,0.75,11
74,watch,50,round,50,50,1001,sharp,1000,0.075757576,0.75,11
74,watch,50,round,50,50,5000,round,5000,0.037878788,0.75,11
74,watch,50,round,50,50,5001,sharp,5000,0.037878788,0.75,11
74,watch,50,round,50,50,10000,round,10000,0.007575758,0.75,11
74,watch,50,round,50,50,10001,sharp,10000,0.007575758,0.75,11
74,laptop,500,round,500,500,50,round,50,0,0.5,12
74,laptop,500,round,500,500,51,sharp,50,0.01010101,0.5,12
74,laptop,500,round,500,500,500,round,500,0.202020202,0.5,12
74,laptop,500,round,500,500,501,sharp,500,0.202020202,0.5,12
74,laptop,500,round,500,500,1000,round,1000,0.202020202,0.5,12
74,laptop,500,round,500,500,1001,sharp,1000,0.202020202,0.5,12
74,laptop,500,round,500,500,5000,round,5000,0.080808081,0.5,12
74,laptop,500,round,500,500,5001,sharp,5000,0.080808081,0.5,12
74,laptop,500,round,500,500,10000,round,10000,0.01010101,0.5,12
74,laptop,500,round,500,500,10001,sharp,10000,0.01010101,0.5,12
74,laptop,5001,sharp,4998,5000,50,round,50,0,0.25,13
74,laptop,5001,sharp,4998,5000,51,sharp,50,0.008,0.25,13
74,laptop,5001,sharp,4998,5000,500,round,500,0.24,0.25,13
74,laptop,5001,sharp,4998,5000,501,sharp,500,0.24,0.25,13
74,laptop,5001,sharp,4998,5000,1000,round,1000,0.16,0.25,13
74,laptop,5001,sharp,4998,5000,1001,sharp,1000,0.16,0.25,13
74,laptop,5001,sharp,4998,5000,5000,round,5000,0.088,0.25,13
74,laptop,5001,sharp,4998,5000,5001,sharp,5000,0.088,0.25,13
74,laptop,5001,sharp,4998,5000,10000,round,10000,0.008,0.25,13
74,laptop,5001,sharp,4998,5000,10001,sharp,10000,0.008,0.25,13
74,laptop,5000,round,5000,5000,50,round,50,0.007936508,0.25,14
74,laptop,5000,round,5000,5000,51,sharp,50,0.007936508,0.25,14
74,laptop,5000,round,5000,5000,500,round,500,0.238095238,0.25,14
74,laptop,5000,round,5000,5000,501,sharp,500,0.238095238,0.25,14
74,laptop,5000,round,5000,5000,1000,round,1000,0.158730159,0.25,14
74,laptop,5000,round,5000,5000,1001,sharp,1000,0.158730159,0.25,14
74,laptop,5000,round,5000,5000,5000,round,5000,0.087301587,0.25,14
74,laptop,5000,round,5000,5000,5001,sharp,5000,0.087301587,0.25,14
74,laptop,5000,round,5000,5000,10000,round,10000,0.007936508,0.25,14
74,laptop,5000,round,5000,5000,10001,sharp,10000,0.007936508,0.25,14
74,laptop,51,sharp,48,50,50,round,50,0.006097561,0,15
74,laptop,51,sharp,48,50,51,sharp,50,0.006097561,0,15
74,laptop,51,sharp,48,50,500,round,500,0.243902439,0,15
74,laptop,51,sharp,48,50,501,sharp,500,0.243902439,0,15
74,laptop,51,sharp,48,50,1000,round,1000,0.182926829,0,15
74,laptop,51,sharp,48,50,1001,sharp,1000,0.182926829,0,15
74,laptop,51,sharp,48,50,5000,round,5000,0.06097561,0,15
74,laptop,51,sharp,48,50,5001,sharp,5000,0.06097561,0,15
74,laptop,51,sharp,48,50,10000,round,10000,0.006097561,0,15
74,laptop,51,sharp,48,50,10001,sharp,10000,0.006097561,0,15
75,electric kettle,5000,round,5000,5000,50,round,50,0.464285714,0.25,1
75,electric kettle,5000,round,5000,5000,51,sharp,50,0.464285714,0.25,1
75,electric kettle,5000,round,5000,5000,500,round,500,0.011904762,0.25,1
75,electric kettle,5000,round,5000,5000,501,sharp,500,0.011904762,0.25,1
75,electric kettle,5000,round,5000,5000,1000,round,1000,0,0.25,1
75,electric kettle,5000,round,5000,5000,1001,sharp,1000,0,0.25,1
75,electric kettle,5000,round,5000,5000,5000,round,5000,0.023809524,0.25,1
75,electric kettle,5000,round,5000,5000,5001,sharp,5000,0,0.25,1
75,electric kettle,5000,round,5000,5000,10000,round,10000,0,0.25,1
75,electric kettle,5000,round,5000,5000,10001,sharp,10000,0.023809524,0.25,1
