"age","gender","condition","sentenceID","funniness","workerID.anonym","punType"
45,"F",4,131,-0.564616417,42,"identical"
45,"F",4,139,0.19248287,42,"identical"
45,"F",4,149,-0.564616417,42,"identical"
45,"F",4,157,-0.564616417,42,"identical"
45,"F",4,165,-0.564616417,42,"identical"
45,"F",4,171,-0.564616417,42,"identical"
45,"F",4,179,-0.564616417,42,"identical"
45,"F",4,187,-0.564616417,42,"identical"
45,"F",4,195,-0.564616417,42,"identical"
45,"F",4,203,-0.564616417,42,"identical"
45,"F",4,213,-0.564616417,42,"identical"
45,"F",4,221,-0.564616417,42,"identical"
45,"F",4,229,1.706681443,42,"identical"
25,"M",4,6,-0.844901817,43,"identical"
25,"M",4,14,1.276341043,43,"identical"
25,"M",4,22,2.336962472,43,"identical"
25,"M",4,30,-0.844901817,43,"identical"
25,"M",4,38,0.215719613,43,"identical"
25,"M",4,48,-0.844901817,43,"identical"
25,"M",4,56,2.336962472,43,"identical"
25,"M",4,64,-0.844901817,43,"identical"
25,"M",4,69,0.215719613,43,"identical"
25,"M",4,77,1.276341043,43,"identical"
25,"M",4,85,0.215719613,43,"identical"
25,"M",4,93,0.215719613,43,"identical"
25,"M",4,101,-0.844901817,43,"identical"
25,"M",4,107,-0.844901817,43,"identical"
25,"M",4,115,1.276341043,43,"identical"
25,"M",4,123,0.215719613,43,"identical"
25,"M",4,131,0.215719613,43,"identical"
25,"M",4,139,-0.844901817,43,"identical"
25,"M",4,149,0.215719613,43,"identical"
25,"M",4,157,-0.844901817,43,"identical"
25,"M",4,165,-0.844901817,43,"identical"
25,"M",4,171,-0.844901817,43,"identical"
25,"M",4,179,-0.844901817,43,"identical"
25,"M",4,187,-0.844901817,43,"identical"
25,"M",4,195,-0.844901817,43,"identical"
25,"M",4,203,0.215719613,43,"identical"
25,"M",4,213,0.215719613,43,"identical"
25,"M",4,221,0.215719613,43,"identical"
25,"M",4,229,-0.844901817,43,"identical"
35,"F",5,7,2.244603445,44,"identical"
35,"F",5,15,-0.369178198,44,"identical"
35,"F",5,23,3.115863993,44,"identical"
35,"F",5,31,-0.369178198,44,"identical"
35,"F",5,39,3.115863993,44,"identical"
35,"F",5,41,-0.369178198,44,"identical"
35,"F",5,49,3.115863993,44,"identical"
35,"F",5,57,-0.369178198,44,"identical"
35,"F",5,65,1.373342898,44,"identical"
35,"F",5,70,-0.369178198,44,"identical"
35,"F",5,78,-0.369178198,44,"identical"
35,"F",5,86,-0.369178198,44,"identical"
35,"F",5,94,-0.369178198,44,"identical"
35,"F",5,102,-0.369178198,44,"identical"
35,"F",5,108,-0.369178198,44,"identical"
35,"F",5,116,-0.369178198,44,"identical"
35,"F",5,124,-0.369178198,44,"identical"
35,"F",5,132,-0.369178198,44,"identical"
35,"F",5,140,-0.369178198,44,"identical"
35,"F",5,150,-0.369178198,44,"identical"
35,"F",5,158,-0.369178198,44,"identical"
35,"F",5,166,-0.369178198,44,"identical"
35,"F",5,172,-0.369178198,44,"identical"
35,"F",5,180,-0.369178198,44,"identical"
35,"F",5,188,-0.369178198,44,"identical"
35,"F",5,196,-0.369178198,44,"identical"
35,"F",5,204,-0.369178198,44,"identical"
35,"F",5,214,-0.369178198,44,"identical"
35,"F",5,222,-0.369178198,44,"identical"
35,"F",5,230,-0.369178198,44,"identical"
65,"M",5,7,1.797482565,45,"identical"
65,"M",5,15,1.797482565,45,"identical"
65,"M",5,23,2.403490973,45,"identical"
65,"M",5,31,1.797482565,45,"identical"
65,"M",5,39,1.191474157,45,"identical"
65,"M",5,41,-0.626551066,45,"identical"
65,"M",5,49,1.797482565,45,"identical"
65,"M",5,57,1.191474157,45,"identical"
65,"M",5,65,1.797482565,45,"identical"
65,"M",5,70,-0.626551066,45,"identical"
65,"M",5,78,1.191474157,45,"identical"
65,"M",5,86,-0.626551066,45,"identical"
65,"M",5,94,-0.626551066,45,"identical"
65,"M",5,102,-0.626551066,45,"identical"
65,"M",5,108,-0.626551066,45,"identical"
65,"M",5,116,-0.626551066,45,"identical"
65,"M",5,124,-0.626551066,45,"identical"
65,"M",5,132,-0.626551066,45,"identical"
65,"M",5,140,-0.626551066,45,"identical"
65,"M",5,150,-0.626551066,45,"identical"
65,"M",5,158,-0.626551066,45,"identical"
65,"M",5,166,-0.626551066,45,"identical"
65,"M",5,172,-0.626551066,45,"identical"
65,"M",5,180,-0.626551066,45,"identical"
65,"M",5,188,-0.626551066,45,"identical"
65,"M",5,196,-0.626551066,45,"identical"
65,"M",5,204,-0.626551066,45,"identical"
65,"M",5,214,-0.626551066,45,"identical"
65,"M",5,222,-0.626551066,45,"identical"
65,"M",5,230,-0.626551066,45,"identical"
25,"M",5,7,-0.45127588,46,"identical"
25,"M",5,15,2.507088222,46,"identical"
25,"M",5,23,-0.45127588,46,"identical"
25,"M",5,31,2.507088222,46,"identical"
25,"M",5,39,1.027906171,46,"identical"
25,"M",5,41,2.507088222,46,"identical"
25,"M",5,49,2.507088222,46,"identical"
25,"M",5,57,2.507088222,46,"identical"
25,"M",5,65,1.027906171,46,"identical"
25,"M",5,70,-0.45127588,46,"identical"
25,"M",5,78,1.027906171,46,"identical"
25,"M",5,86,-0.45127588,46,"identical"
25,"M",5,94,-0.45127588,46,"identical"
25,"M",5,102,-0.45127588,46,"identical"
25,"M",5,108,1.027906171,46,"identical"
25,"M",5,116,-0.45127588,46,"identical"
25,"M",5,124,-0.45127588,46,"identical"
25,"M",5,132,-0.45127588,46,"identical"
25,"M",5,140,-0.45127588,46,"identical"
25,"M",5,150,-0.45127588,46,"identical"
25,"M",5,158,-0.45127588,46,"identical"
25,"M",5,166,-0.45127588,46,"identical"
25,"M",5,172,-0.45127588,46,"identical"
25,"M",5,180,-0.45127588,46,"identical"
25,"M",5,188,-0.45127588,46,"identical"
25,"M",5,196,-0.45127588,46,"identical"
25,"M",5,204,-0.45127588,46,"identical"
25,"M",5,214,-0.45127588,46,"identical"
25,"M",5,222,-0.45127588,46,"identical"
25,"M",5,230,-0.45127588,46,"identical"
45,"F",5,7,1.965530549,47,"identical"
45,"F",5,15,0.89176849,47,"identical"
45,"F",5,23,1.428649519,47,"identical"
45,"F",5,31,1.965530549,47,"identical"
45,"F",5,39,2.502411578,47,"identical"
45,"F",5,41,0.89176849,47,"identical"
45,"F",5,49,-0.181993569,47,"identical"
45,"F",5,57,-0.181993569,47,"identical"
45,"F",5,65,2.502411578,47,"identical"
45,"F",5,70,-0.181993569,47,"identical"
45,"F",5,78,-0.718874599,47,"identical"
45,"F",5,86,-0.181993569,47,"identical"
45,"F",5,94,0.35488746,47,"identical"
45,"F",5,102,1.965530549,47,"identical"
45,"F",5,108,-0.718874599,47,"identical"
45,"F",5,116,-0.718874599,47,"identical"
45,"F",5,124,-0.718874599,47,"identical"
45,"F",5,132,-0.718874599,47,"identical"
45,"F",5,140,0.35488746,47,"identical"
45,"F",5,150,-0.718874599,47,"identical"
45,"F",5,158,-0.718874599,47,"identical"
45,"F",5,166,-0.718874599,47,"identical"
45,"F",5,172,-0.718874599,47,"identical"
45,"F",5,180,-0.718874599,47,"identical"
45,"F",5,188,-0.718874599,47,"identical"
45,"F",5,196,-0.181993569,47,"identical"
45,"F",5,204,-0.718874599,47,"identical"
45,"F",5,214,-0.718874599,47,"identical"
45,"F",5,222,-0.718874599,47,"identical"
45,"F",5,230,-0.718874599,47,"identical"
35,"F",5,7,4.107227391,48,"identical"
35,"F",5,15,-0.25901434,48,"identical"
35,"F",5,23,4.107227391,48,"identical"
35,"F",5,31,-0.25901434,48,"identical"
35,"F",5,39,1.924106525,48,"identical"
35,"F",5,41,-0.25901434,48,"identical"
35,"F",5,49,-0.25901434,48,"identical"
35,"F",5,57,-0.25901434,48,"identical"
35,"F",5,65,-0.25901434,48,"identical"
35,"F",5,70,-0.25901434,48,"identical"
35,"F",5,78,-0.25901434,48,"identical"
35,"F",5,86,-0.25901434,48,"identical"
35,"F",5,94,-0.25901434,48,"identical"
35,"F",5,102,-0.25901434,48,"identical"
35,"F",5,108,-0.25901434,48,"identical"
35,"F",5,116,-0.25901434,48,"identical"
35,"F",5,124,-0.25901434,48,"identical"
35,"F",5,132,-0.25901434,48,"identical"
35,"F",5,140,-0.25901434,48,"identical"
35,"F",5,150,-0.25901434,48,"identical"
35,"F",5,158,-0.25901434,48,"identical"
35,"F",5,166,-0.25901434,48,"identical"
35,"F",5,172,-0.25901434,48,"identical"
35,"F",5,180,-0.25901434,48,"identical"
35,"F",5,188,-0.25901434,48,"identical"
35,"F",5,196,-0.25901434,48,"identical"
35,"F",5,204,-0.25901434,48,"identical"
35,"F",5,214,-0.25901434,48,"identical"
35,"F",5,222,-0.25901434,48,"identical"
35,"F",5,230,-0.25901434,48,"identical"
25,"M",5,7,1.011449697,49,"identical"
25,"M",5,15,2.624301918,49,"identical"
25,"M",5,23,1.817875808,49,"identical"
25,"M",5,31,1.011449697,49,"identical"
25,"M",5,39,1.817875808,49,"identical"
25,"M",5,41,1.011449697,49,"identical"
25,"M",5,49,1.817875808,49,"identical"
25,"M",5,57,1.011449697,49,"identical"
25,"M",5,65,1.817875808,49,"identical"
25,"M",5,70,0.205023587,49,"identical"
25,"M",5,78,-0.601402523,49,"identical"
25,"M",5,86,0.205023587,49,"identical"
25,"M",5,94,0.205023587,49,"identical"
25,"M",5,102,-0.601402523,49,"identical"
25,"M",5,108,-1.407828633,49,"identical"
25,"M",5,116,0.205023587,49,"identical"
25,"M",5,124,-1.407828633,49,"identical"
25,"M",5,132,-1.407828633,49,"identical"
25,"M",5,140,1.011449697,49,"identical"
25,"M",5,150,-0.601402523,49,"identical"
25,"M",5,158,-1.407828633,49,"identical"
25,"M",5,166,-0.601402523,49,"identical"
25,"M",5,172,-1.407828633,49,"identical"
25,"M",5,180,-0.601402523,49,"identical"
25,"M",5,188,-0.601402523,49,"identical"
25,"M",5,196,-0.601402523,49,"identical"
25,"M",5,204,-0.601402523,49,"identical"
25,"M",5,214,-0.601402523,49,"identical"
25,"M",5,222,-0.601402523,49,"identical"
25,"M",5,230,-0.601402523,49,"identical"
45,"F",5,7,2.168072483,50,"identical"
45,"F",5,15,2.168072483,50,"identical"
45,"F",5,23,0.746780522,50,"identical"
45,"F",5,31,1.694308496,50,"identical"
45,"F",5,39,1.694308496,50,"identical"
45,"F",5,41,1.694308496,50,"identical"
45,"F",5,49,-0.674511439,50,"identical"
45,"F",5,57,-0.674511439,50,"identical"
45,"F",5,65,1.220544509,50,"identical"
45,"F",5,70,1.220544509,50,"identical"
45,"F",5,78,0.746780522,50,"identical"
45,"F",5,86,-0.200747452,50,"identical"
45,"F",5,94,-0.674511439,50,"identical"
45,"F",5,102,-0.674511439,50,"identical"
45,"F",5,108,-0.674511439,50,"identical"
45,"F",5,116,-0.674511439,50,"identical"
45,"F",5,124,-0.674511439,50,"identical"
45,"F",5,132,-0.674511439,50,"identical"
45,"F",5,140,1.694308496,50,"identical"
45,"F",5,150,-0.674511439,50,"identical"
45,"F",5,158,-0.674511439,50,"identical"
45,"F",5,166,-0.674511439,50,"identical"
45,"F",5,172,-0.674511439,50,"identical"
45,"F",5,180,-0.674511439,50,"identical"
45,"F",5,188,-0.674511439,50,"identical"
45,"F",5,196,-0.674511439,50,"identical"
45,"F",5,204,-0.674511439,50,"identical"
45,"F",5,214,-0.674511439,50,"identical"
45,"F",5,222,-0.674511439,50,"identical"
45,"F",5,230,-0.674511439,50,"identical"
35,"F",5,7,-0.471690447,51,"identical"
35,"F",5,15,1.516147865,51,"identical"
35,"F",5,23,3.503986177,51,"identical"
35,"F",5,31,-0.471690447,51,"identical"
35,"F",5,39,1.516147865,51,"identical"
35,"F",5,41,1.516147865,51,"identical"
35,"F",5,49,1.516147865,51,"identical"
35,"F",5,57,-0.471690447,51,"identical"
35,"F",5,65,1.516147865,51,"identical"
35,"F",5,70,-0.471690447,51,"identical"
35,"F",5,78,-0.471690447,51,"identical"
35,"F",5,86,-0.471690447,51,"identical"
35,"F",5,94,1.516147865,51,"identical"
35,"F",5,102,-0.471690447,51,"identical"
35,"F",5,108,-0.471690447,51,"identical"
35,"F",5,116,-0.471690447,51,"identical"
35,"F",5,124,-0.471690447,51,"identical"
35,"F",5,132,-0.471690447,51,"identical"
35,"F",5,140,-0.471690447,51,"identical"
35,"F",5,150,-0.471690447,51,"identical"
35,"F",5,158,-0.471690447,51,"identical"
35,"F",5,166,-0.471690447,51,"identical"
35,"F",5,172,-0.471690447,51,"identical"
35,"F",5,180,-0.471690447,51,"identical"
35,"F",5,188,-0.471690447,51,"identical"
35,"F",5,196,-0.471690447,51,"identical"
35,"F",5,204,-0.471690447,51,"identical"
35,"F",5,214,-0.471690447,51,"identical"
35,"F",5,222,-0.471690447,51,"identical"
35,"F",5,230,-0.471690447,51,"identical"
45,"M",5,7,-0.668713943,52,"identical"
45,"M",5,15,2.149437673,52,"identical"
45,"M",5,23,1.444899769,52,"identical"
45,"M",5,31,2.853975577,52,"identical"
45,"M",5,39,0.035823961,52,"identical"
45,"M",5,41,0.740361865,52,"identical"
45,"M",5,49,1.444899769,52,"identical"
45,"M",5,57,-0.668713943,52,"identical"
45,"M",5,65,2.149437673,52,"identical"
45,"M",5,70,1.444899769,52,"identical"
45,"M",5,78,0.035823961,52,"identical"
45,"M",5,86,1.444899769,52,"identical"
45,"M",5,94,0.740361865,52,"identical"
45,"M",5,102,0.035823961,52,"identical"
45,"M",5,108,-0.668713943,52,"identical"
45,"M",5,116,-0.668713943,52,"identical"
45,"M",5,124,-0.668713943,52,"identical"
45,"M",5,132,-0.668713943,52,"identical"
45,"M",5,140,-0.668713943,52,"identical"
45,"M",5,150,-0.668713943,52,"identical"
45,"M",5,158,-0.668713943,52,"identical"
45,"M",5,166,0.035823961,52,"identical"
45,"M",5,172,-0.668713943,52,"identical"
45,"M",5,180,-0.668713943,52,"identical"
45,"M",5,188,-0.668713943,52,"identical"
45,"M",5,196,-0.668713943,52,"identical"
45,"M",5,204,-0.668713943,52,"identical"
45,"M",5,214,-0.668713943,52,"identical"
45,"M",5,222,-0.668713943,52,"identical"
45,"M",5,230,-0.668713943,52,"identical"
65,"M",6,8,1.446878904,53,"identical"
65,"M",6,16,2.740300955,53,"identical"
65,"M",6,24,2.09358993,53,"identical"
65,"M",6,32,2.09358993,53,"identical"
65,"M",6,40,0.800167879,53,"identical"
65,"M",6,42,0.153456853,53,"identical"
65,"M",6,50,0.153456853,53,"identical"
65,"M",6,58,-0.493254172,53,"identical"
65,"M",6,71,-0.493254172,53,"identical"
65,"M",6,79,0.153456853,53,"identical"
65,"M",6,87,-0.493254172,53,"identical"
65,"M",6,95,-0.493254172,53,"identical"
65,"M",6,103,-0.493254172,53,"identical"
65,"M",6,109,-0.493254172,53,"identical"
65,"M",6,117,-0.493254172,53,"identical"
65,"M",6,125,-0.493254172,53,"identical"
65,"M",6,133,-0.493254172,53,"identical"
65,"M",6,141,-0.493254172,53,"identical"
65,"M",6,151,-0.493254172,53,"identical"
65,"M",6,159,-0.493254172,53,"identical"
65,"M",6,167,-0.493254172,53,"identical"
65,"M",6,173,-0.493254172,53,"identical"
65,"M",6,181,-0.493254172,53,"identical"
65,"M",6,189,-0.493254172,53,"identical"
65,"M",6,197,-0.493254172,53,"identical"
65,"M",6,205,-0.493254172,53,"identical"
65,"M",6,215,-0.493254172,53,"identical"
65,"M",6,223,-0.493254172,53,"identical"
65,"M",6,231,-0.493254172,53,"identical"
35,"M",6,8,2.001768241,54,"identical"
35,"M",6,16,0.61230558,54,"identical"
35,"M",6,24,1.30703691,54,"identical"
35,"M",6,32,0.61230558,54,"identical"
35,"M",6,40,1.30703691,54,"identical"
35,"M",6,42,-0.082425751,54,"identical"
35,"M",6,50,0.61230558,54,"identical"
35,"M",6,58,1.30703691,54,"identical"
35,"M",6,71,-0.777157082,54,"identical"
35,"M",6,79,-0.082425751,54,"identical"
35,"M",6,87,1.30703691,54,"identical"
35,"M",6,95,-0.082425751,54,"identical"
35,"M",6,103,-0.082425751,54,"identical"
35,"M",6,109,-0.082425751,54,"identical"
35,"M",6,117,-0.777157082,54,"identical"
35,"M",6,125,-0.777157082,54,"identical"
35,"M",6,133,-0.777157082,54,"identical"
35,"M",6,141,-0.777157082,54,"identical"
35,"M",6,151,-0.777157082,54,"identical"
35,"M",6,159,-0.777157082,54,"identical"
35,"M",6,167,-0.777157082,54,"identical"
35,"M",6,173,-0.777157082,54,"identical"
35,"M",6,181,-0.082425751,54,"identical"
35,"M",6,189,-0.082425751,54,"identical"
35,"M",6,197,-0.777157082,54,"identical"
35,"M",6,205,-0.777157082,54,"identical"
35,"M",6,215,-0.777157082,54,"identical"
35,"M",6,223,-0.777157082,54,"identical"
35,"M",6,231,-0.777157082,54,"identical"
25,"F",6,8,-0.420653245,55,"identical"
25,"F",6,16,-0.420653245,55,"identical"
25,"F",6,24,2.888485616,55,"identical"
25,"F",6,32,2.061200901,55,"identical"
25,"F",6,40,2.888485616,55,"identical"
25,"F",6,42,2.061200901,55,"identical"
25,"F",6,50,-0.420653245,55,"identical"
25,"F",6,58,1.233916185,55,"identical"
25,"F",6,71,-0.420653245,55,"identical"
25,"F",6,79,-0.420653245,55,"identical"
25,"F",6,87,0.40663147,55,"identical"
25,"F",6,95,-0.420653245,55,"identical"
25,"F",6,103,-0.420653245,55,"identical"
25,"F",6,109,-0.420653245,55,"identical"
25,"F",6,117,-0.420653245,55,"identical"
25,"F",6,125,-0.420653245,55,"identical"
25,"F",6,133,-0.420653245,55,"identical"
25,"F",6,141,-0.420653245,55,"identical"
25,"F",6,151,-0.420653245,55,"identical"
25,"F",6,159,-0.420653245,55,"identical"
25,"F",6,167,-0.420653245,55,"identical"
25,"F",6,173,-0.420653245,55,"identical"
25,"F",6,181,-0.420653245,55,"identical"
25,"F",6,189,-0.420653245,55,"identical"
25,"F",6,197,-0.420653245,55,"identical"
25,"F",6,205,-0.420653245,55,"identical"
25,"F",6,215,-0.420653245,55,"identical"
25,"F",6,223,-0.420653245,55,"identical"
25,"F",6,231,-0.420653245,55,"identical"
55,"F",6,8,-0.271013048,56,"identical"
55,"F",6,16,-0.271013048,56,"identical"
55,"F",6,24,1.909410108,56,"identical"
55,"F",6,32,4.089833264,56,"identical"
55,"F",6,40,4.089833264,56,"identical"
55,"F",6,42,-0.271013048,56,"identical"
55,"F",6,50,-0.271013048,56,"identical"
55,"F",6,58,-0.271013048,56,"identical"
55,"F",6,71,-0.271013048,56,"identical"
55,"F",6,79,-0.271013048,56,"identical"
55,"F",6,87,-0.271013048,56,"identical"
55,"F",6,95,-0.271013048,56,"identical"
55,"F",6,103,-0.271013048,56,"identical"
55,"F",6,109,-0.271013048,56,"identical"
55,"F",6,117,-0.271013048,56,"identical"
55,"F",6,125,-0.271013048,56,"identical"
55,"F",6,133,-0.271013048,56,"identical"
55,"F",6,141,-0.271013048,56,"identical"
55,"F",6,151,-0.271013048,56,"identical"
55,"F",6,159,-0.271013048,56,"identical"
55,"F",6,167,-0.271013048,56,"identical"
55,"F",6,173,-0.271013048,56,"identical"
55,"F",6,181,-0.271013048,56,"identical"
55,"F",6,189,-0.271013048,56,"identical"
55,"F",6,197,-0.271013048,56,"identical"
55,"F",6,205,-0.271013048,56,"identical"
55,"F",6,215,-0.271013048,56,"identical"
55,"F",6,223,-0.271013048,56,"identical"
55,"F",6,231,-0.271013048,56,"identical"
35,"F",6,8,-0.543604881,57,"identical"
35,"F",6,16,1.594574318,57,"identical"
35,"F",6,24,2.663663917,57,"identical"
35,"F",6,32,0.525484718,57,"identical"
35,"F",6,40,1.594574318,57,"identical"
35,"F",6,42,2.663663917,57,"identical"
35,"F",6,50,-0.543604881,57,"identical"
35,"F",6,58,0.525484718,57,"identical"
35,"F",6,71,-0.543604881,57,"identical"
35,"F",6,79,0.525484718,57,"identical"
35,"F",6,87,0.525484718,57,"identical"
35,"F",6,95,-0.543604881,57,"identical"
35,"F",6,103,-0.543604881,57,"identical"
35,"F",6,109,-0.543604881,57,"identical"
35,"F",6,117,-0.543604881,57,"identical"
35,"F",6,125,-0.543604881,57,"identical"
35,"F",6,133,-0.543604881,57,"identical"
35,"F",6,141,-0.543604881,57,"identical"
35,"F",6,151,-0.543604881,57,"identical"
35,"F",6,159,-0.543604881,57,"identical"
35,"F",6,167,0.525484718,57,"identical"
35,"F",6,173,-0.543604881,57,"identical"
35,"F",6,181,0.525484718,57,"identical"
35,"F",6,189,-0.543604881,57,"identical"
35,"F",6,197,-0.543604881,57,"identical"
35,"F",6,205,-0.543604881,57,"identical"
35,"F",6,215,-0.543604881,57,"identical"
35,"F",6,223,-0.543604881,57,"identical"
35,"F",6,231,-0.543604881,57,"identical"
45,"F",6,8,-0.471816028,58,"identical"
45,"F",6,16,2.137916377,58,"identical"
45,"F",6,24,3.877737981,58,"identical"
45,"F",6,32,-0.471816028,58,"identical"
45,"F",6,40,2.137916377,58,"identical"
45,"F",6,42,0.398094774,58,"identical"
45,"F",6,50,-0.471816028,58,"identical"
45,"F",6,58,0.398094774,58,"identical"
45,"F",6,71,-0.471816028,58,"identical"
45,"F",6,79,0.398094774,58,"identical"
45,"F",6,87,0.398094774,58,"identical"
45,"F",6,95,-0.471816028,58,"identical"
45,"F",6,103,-0.471816028,58,"identical"
45,"F",6,109,-0.471816028,58,"identical"
45,"F",6,117,-0.471816028,58,"identical"
45,"F",6,125,-0.471816028,58,"identical"
45,"F",6,133,-0.471816028,58,"identical"
45,"F",6,141,-0.471816028,58,"identical"
45,"F",6,151,-0.471816028,58,"identical"
45,"F",6,159,-0.471816028,58,"identical"
45,"F",6,167,-0.471816028,58,"identical"
45,"F",6,173,-0.471816028,58,"identical"
45,"F",6,181,-0.471816028,58,"identical"
45,"F",6,189,-0.471816028,58,"identical"
45,"F",6,197,-0.471816028,58,"identical"
45,"F",6,205,-0.471816028,58,"identical"
45,"F",6,215,-0.471816028,58,"identical"
45,"F",6,223,0.398094774,58,"identical"
45,"F",6,231,-0.471816028,58,"identical"
35,"F",6,8,1.892761691,59,"identical"
35,"F",6,16,-0.340697104,59,"identical"
35,"F",6,24,-0.340697104,59,"identical"
35,"F",6,32,1.892761691,59,"identical"
35,"F",6,40,-0.340697104,59,"identical"
35,"F",6,42,-0.340697104,59,"identical"
35,"F",6,50,-0.340697104,59,"identical"
35,"F",6,58,-0.340697104,59,"identical"
35,"F",6,71,-0.340697104,59,"identical"
35,"F",6,79,-0.340697104,59,"identical"
35,"F",6,87,-0.340697104,59,"identical"
35,"F",6,95,-0.340697104,59,"identical"
35,"F",6,103,-0.340697104,59,"identical"
35,"F",6,109,-0.340697104,59,"identical"
35,"F",6,117,-0.340697104,59,"identical"
35,"F",6,125,-0.340697104,59,"identical"
35,"F",6,133,-0.340697104,59,"identical"
35,"F",6,141,-0.340697104,59,"identical"
35,"F",6,151,-0.340697104,59,"identical"
35,"F",6,159,-0.340697104,59,"identical"
35,"F",6,167,-0.340697104,59,"identical"
35,"F",6,173,-0.340697104,59,"identical"
35,"F",6,181,1.892761691,59,"identical"
35,"F",6,189,-0.340697104,59,"identical"
35,"F",6,197,1.892761691,59,"identical"
35,"F",6,205,-0.340697104,59,"identical"
35,"F",6,215,-0.340697104,59,"identical"
35,"F",6,223,-0.340697104,59,"identical"
35,"F",6,231,-0.340697104,59,"identical"
35,"M",6,8,-1.147450958,60,"identical"
35,"M",6,16,-0.250767428,60,"identical"
35,"M",6,24,1.094257867,60,"identical"
35,"M",6,32,1.094257867,60,"identical"
35,"M",6,40,1.094257867,60,"identical"
35,"M",6,42,-1.147450958,60,"identical"
35,"M",6,50,1.094257867,60,"identical"
35,"M",6,58,1.094257867,60,"identical"
35,"M",6,71,-1.147450958,60,"identical"
35,"M",6,79,-1.147450958,60,"identical"
35,"M",6,87,-0.250767428,60,"identical"
35,"M",6,95,0.645916102,60,"identical"
35,"M",6,103,0.197574337,60,"identical"
35,"M",6,109,0.197574337,60,"identical"
35,"M",6,117,-0.250767428,60,"identical"
35,"M",6,125,-0.250767428,60,"identical"
35,"M",6,133,-1.147450958,60,"identical"
35,"M",6,141,1.542599633,60,"identical"
35,"M",6,151,-0.250767428,60,"identical"
35,"M",6,159,-0.699109193,60,"identical"
35,"M",6,167,-0.699109193,60,"identical"
35,"M",6,173,-1.147450958,60,"identical"
35,"M",6,181,1.094257867,60,"identical"
35,"M",6,189,-0.250767428,60,"identical"
35,"M",6,197,1.094257867,60,"identical"
35,"M",6,205,-1.147450958,60,"identical"
35,"M",6,215,-1.147450958,60,"identical"
35,"M",6,223,-1.147450958,60,"identical"
35,"M",6,231,-1.147450958,60,"identical"
45,"M",6,8,-0.481398132,61,"identical"
45,"M",6,16,1.370938158,61,"identical"
45,"M",6,24,1.988383589,61,"identical"
45,"M",6,32,1.988383589,61,"identical"
45,"M",6,40,1.370938158,61,"identical"
45,"M",6,42,1.370938158,61,"identical"
45,"M",6,50,-0.481398132,61,"identical"
45,"M",6,58,1.988383589,61,"identical"
45,"M",6,71,-0.481398132,61,"identical"
45,"M",6,79,-0.481398132,61,"identical"
45,"M",6,87,1.370938158,61,"identical"
45,"M",6,95,-0.481398132,61,"identical"
45,"M",6,103,-0.481398132,61,"identical"
45,"M",6,109,-0.481398132,61,"identical"
45,"M",6,117,-0.481398132,61,"identical"
45,"M",6,125,-0.481398132,61,"identical"
45,"M",6,133,-0.481398132,61,"identical"
45,"M",6,141,-0.481398132,61,"identical"
45,"M",6,151,-0.481398132,61,"identical"
45,"M",6,159,-0.481398132,61,"identical"
45,"M",6,167,-0.481398132,61,"identical"
45,"M",6,173,-0.481398132,61,"identical"
45,"M",6,181,-0.481398132,61,"identical"
45,"M",6,189,-0.481398132,61,"identical"
45,"M",6,197,-0.481398132,61,"identical"
45,"M",6,205,-0.481398132,61,"identical"
45,"M",6,215,-0.481398132,61,"identical"
45,"M",6,223,-0.481398132,61,"identical"
45,"M",6,231,-0.481398132,61,"identical"
45,"M",6,8,0.217127922,62,"identical"
45,"M",6,16,2.352219153,62,"identical"
45,"M",6,24,2.352219153,62,"identical"
45,"M",6,32,-0.494569155,62,"identical"
45,"M",6,40,1.640522076,62,"identical"
45,"M",6,42,-0.494569155,62,"identical"
45,"M",6,50,0.217127922,62,"identical"
45,"M",6,58,2.352219153,62,"identical"
45,"M",6,71,-0.494569155,62,"identical"
45,"M",6,79,-0.494569155,62,"identical"
45,"M",6,87,-0.494569155,62,"identical"
45,"M",6,95,-0.494569155,62,"identical"
45,"M",6,103,-0.494569155,62,"identical"
45,"M",6,109,-0.494569155,62,"identical"
45,"M",6,117,-0.494569155,62,"identical"
45,"M",6,125,-0.494569155,62,"identical"
45,"M",6,133,-0.494569155,62,"identical"
45,"M",6,141,-0.494569155,62,"identical"
45,"M",6,151,0.217127922,62,"identical"
45,"M",6,159,-0.494569155,62,"identical"
45,"M",6,167,-0.494569155,62,"identical"
45,"M",6,173,-0.494569155,62,"identical"
45,"M",6,181,-0.494569155,62,"identical"
45,"M",6,189,-0.494569155,62,"identical"
45,"M",6,197,-0.494569155,62,"identical"
45,"M",6,205,-0.494569155,62,"identical"
45,"M",6,215,-0.494569155,62,"identical"
45,"M",6,223,-0.494569155,62,"identical"
45,"M",6,231,-0.494569155,62,"identical"
25,"F",6,8,2.009383236,63,"identical"
25,"F",6,16,1.375406707,63,"identical"
25,"F",6,24,2.009383236,63,"identical"
25,"F",6,32,2.643359764,63,"identical"
25,"F",6,40,-0.52652288,63,"identical"
25,"F",6,42,2.009383236,63,"identical"
25,"F",6,50,-0.52652288,63,"identical"
25,"F",6,58,2.009383236,63,"identical"
25,"F",6,71,-0.52652288,63,"identical"
25,"F",6,79,0.741430178,63,"identical"
25,"F",6,87,0.107453649,63,"identical"
25,"F",6,95,-0.52652288,63,"identical"
25,"F",6,103,-0.52652288,63,"identical"
