"","punType","sentenceID","sentenceType","sum_m1_ngram","sum_m2_ngram","sum_m1_relatedness","sum_m2_relatedness","p_m1_given_w","p_m2_given_w","entropy","m1KL","m2KL","m1Focus","m2Focus","age","gender","condition","funniness","workerID.anonym","uniqueID","KL"
"222","identical","19","pun",-60.1693439375,-47.4677716662,13.487317621,-1.142290669,0.837468212288,0.162531787712,0.44384441532,1.26880786862,6.50280527227,"plane;flying;food","fancy;food",35,"F",1,1.063386226,"9","19 identical",7.77161314089
"223","identical","19","pun",-60.1693439375,-47.4677716662,13.487317621,-1.142290669,0.837468212288,0.162531787712,0.44384441532,1.26880786862,6.50280527227,"plane;flying;food","fancy;food",35,"F",1,1.107724883,"10","19 identical",7.77161314089
"224","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",35,"F",2,2.683583079,"11","20 identical",7.109336227155
"225","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",35,"F",2,2.140404965,"12","20 identical",7.109336227155
"226","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",35,"F",2,2.493618372,"13","20 identical",7.109336227155
"227","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",25,"F",2,1.489077496,"14","20 identical",7.109336227155
"228","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",35,"F",2,-0.507616834,"15","20 identical",7.109336227155
"229","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",65,"F",2,2.225932901,"16","20 identical",7.109336227155
"230","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",25,"M",2,2.249780767,"17","20 identical",7.109336227155
"231","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",35,"M",2,3.258366025,"18","20 identical",7.109336227155
"232","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",45,"F",2,2.950206444,"19","20 identical",7.109336227155
"233","identical","20","pun",-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,"dam;beaver","beaver",35,"M",2,1.06411989,"20","20 identical",7.109336227155
"234","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",17,"M",3,2.250065978,"21","21 identical",7.116409548225
"235","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",35,"F",3,2.757370548,"22","21 identical",7.116409548225
"236","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",65,"F",3,1.21881897,"23","21 identical",7.116409548225
"237","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",25,"M",3,-0.471690447,"24","21 identical",7.116409548225
"238","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",25,"M",3,0.851212879,"25","21 identical",7.116409548225
"239","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",25,"M",3,2.060342619,"26","21 identical",7.116409548225
"240","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",35,"M",3,0.503609895,"27","21 identical",7.116409548225
"241","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",35,"F",3,0.962379771,"28","21 identical",7.116409548225
"242","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",25,"F",3,0.429807384,"29","21 identical",7.116409548225
"243","identical","21","pun",-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,"hertz;computer","",35,"M",3,1.105730687,"30","21 identical",7.116409548225
"244","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",45,"F",4,1.386233605,"31","22 identical",7.45838459372
"245","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",25,"F",4,1.124549075,"32","22 identical",7.45838459372
"246","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",25,"F",4,1.509696778,"33","22 identical",7.45838459372
"247","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",35,"F",4,-0.267384755,"34","22 identical",7.45838459372
"248","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",35,"M",4,-0.194891076,"35","22 identical",7.45838459372
"249","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",35,"F",4,-0.314704154,"36","22 identical",7.45838459372
"250","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",45,"M",4,4.107227391,"37","22 identical",7.45838459372
"251","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",25,"F",4,1.174486273,"38","22 identical",7.45838459372
"252","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",35,"F",4,2.067264853,"39","22 identical",7.45838459372
"253","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",25,"F",4,2.27012509,"40","22 identical",7.45838459372
"254","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",35,"F",4,1.39699277,"41","22 identical",7.45838459372
"255","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",45,"F",4,3.220880016,"42","22 identical",7.45838459372
"256","identical","22","pun",-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,"role;actors;movie","movie",25,"M",4,2.336962472,"43","22 identical",7.45838459372
"257","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",35,"F",5,3.115863993,"44","23 identical",8.88550850269
"258","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",65,"M",5,2.403490973,"45","23 identical",8.88550850269
"259","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",25,"M",5,-0.45127588,"46","23 identical",8.88550850269
"260","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",45,"F",5,1.428649519,"47","23 identical",8.88550850269
"261","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",35,"F",5,4.107227391,"48","23 identical",8.88550850269
"262","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",25,"M",5,1.817875808,"49","23 identical",8.88550850269
"263","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",45,"F",5,0.746780522,"50","23 identical",8.88550850269
"264","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",35,"F",5,3.503986177,"51","23 identical",8.88550850269
"265","identical","23","pun",-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,"collar;id;man;neck;shirt","id;man;name",45,"M",5,1.444899769,"52","23 identical",8.88550850269
"266","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",65,"M",6,2.09358993,"53","24 identical",7.63021988541
"267","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",35,"M",6,1.30703691,"54","24 identical",7.63021988541
"268","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",25,"F",6,2.888485616,"55","24 identical",7.63021988541
"269","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",55,"F",6,1.909410108,"56","24 identical",7.63021988541
"270","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",35,"F",6,2.663663917,"57","24 identical",7.63021988541
"271","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",45,"F",6,3.877737981,"58","24 identical",7.63021988541
"272","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",35,"F",6,-0.340697104,"59","24 identical",7.63021988541
"273","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",35,"M",6,1.094257867,"60","24 identical",7.63021988541
"274","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",45,"M",6,1.988383589,"61","24 identical",7.63021988541
"275","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",45,"M",6,2.352219153,"62","24 identical",7.63021988541
"276","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",25,"F",6,2.009383236,"63","24 identical",7.63021988541
"277","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",35,"M",6,1.777875229,"64","24 identical",7.63021988541
"278","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",25,"F",6,0.522590321,"65","24 identical",7.63021988541
"279","identical","24","pun",-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,"steal;thieves","",35,"M",6,-0.143404515,"66","24 identical",7.63021988541
"280","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",25,"F",7,2.934782578,"67","25 identical",8.03415050733
"281","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",35,"F",7,1.833821839,"68","25 identical",8.03415050733
"282","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",35,"M",7,2.70844914,"69","25 identical",8.03415050733
"283","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",66,"M",7,-0.039278393,"70","25 identical",8.03415050733
"284","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",25,"F",7,0.027152408,"71","25 identical",8.03415050733
"285","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",55,"F",7,1.52436128,"72","25 identical",8.03415050733
"286","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",25,"M",7,2.105275666,"73","25 identical",8.03415050733
"287","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",35,"F",7,2.161584527,"74","25 identical",8.03415050733
"288","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",35,"M",7,2.481815878,"75","25 identical",8.03415050733
"289","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",35,"M",7,1.822262176,"76","25 identical",8.03415050733
"290","identical","25","pun",-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,"dye;gray;hair;strands","gray",35,"M",7,1.790504841,"77","25 identical",8.03415050733
"291","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",25,"M",8,-0.297775,"78","26 identical",8.25154721194
"292","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",25,"F",8,1.499186325,"79","26 identical",8.25154721194
"293","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",35,"M",8,2.711307477,"80","26 identical",8.25154721194
"294","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",25,"F",8,-0.418310172,"81","26 identical",8.25154721194
"295","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",55,"F",8,1.981947229,"82","26 identical",8.25154721194
"296","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",25,"M",8,0.909576029,"83","26 identical",8.25154721194
"297","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",35,"F",8,-0.327420623,"84","26 identical",8.25154721194
"298","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",55,"F",8,1.636395991,"85","26 identical",8.25154721194
"299","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",35,"F",8,1.890504114,"86","26 identical",8.25154721194
"300","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",55,"M",8,1.046023162,"87","26 identical",8.25154721194
"301","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",35,"F",8,1.884917004,"88","26 identical",8.25154721194
"302","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",35,"F",8,2.109168992,"89","26 identical",8.25154721194
"303","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",35,"F",8,1.677463376,"90","26 identical",8.25154721194
"304","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",25,"M",8,-0.518987006,"91","26 identical",8.25154721194
"305","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",55,"F",8,0.1922772,"92","26 identical",8.25154721194
"306","identical","26","pun",-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,"waist;belt","cardboard;paper",65,"F",8,0.950125025,"93","26 identical",8.25154721194
"307","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",25,"F",1,-0.206880383,"1","27 identical",8.38288875557
"308","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",25,"M",1,1.202580465,"2","27 identical",8.38288875557
"309","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",65,"M",1,-0.130188911,"3","27 identical",8.38288875557
"310","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",65,"F",1,0.245723439,"4","27 identical",8.38288875557
"311","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",35,"F",1,0.078006921,"5","27 identical",8.38288875557
"312","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",65,"F",1,-0.465778008,"6","27 identical",8.38288875557
"313","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",35,"F",1,-0.286457094,"7","27 identical",8.38288875557
"314","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",35,"M",1,1.43106605,"8","27 identical",8.38288875557
"315","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",35,"F",1,1.655271013,"9","27 identical",8.38288875557
"316","identical","27","pun",-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,"feet;fourteen;shoes;size","able",35,"F",1,1.956501091,"10","27 identical",8.38288875557
"317","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",35,"F",2,0.499701677,"11","28 identical",7.18023830216
"318","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",35,"F",2,2.140404965,"12","28 identical",7.18023830216
"319","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",35,"F",2,2.493618372,"13","28 identical",7.18023830216
"320","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",25,"F",2,1.489077496,"14","28 identical",7.18023830216
"321","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",35,"F",2,2.895723301,"15","28 identical",7.18023830216
"322","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",65,"F",2,2.225932901,"16","28 identical",7.18023830216
"323","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",25,"M",2,2.249780767,"17","28 identical",7.18023830216
"324","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",35,"M",2,1.478332734,"18","28 identical",7.18023830216
"325","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",45,"F",2,-0.384318081,"19","28 identical",7.18023830216
"326","identical","28","pun",-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,"aloud;say","wanted",35,"M",2,2.307349068,"20","28 identical",7.18023830216
"327","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",17,"M",3,1.547664429,"21","29 identical",7.26066898527
"328","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",35,"F",3,0.979393911,"22","29 identical",7.26066898527
"329","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",65,"F",3,1.21881897,"23","29 identical",7.26066898527
"330","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",25,"M",3,0.522228709,"24","29 identical",7.26066898527
"331","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",25,"M",3,2.37307833,"25","29 identical",7.26066898527
"332","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",25,"M",3,1.198213438,"26","29 identical",7.26066898527
"333","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",35,"M",3,0.503609895,"27","29 identical",7.26066898527
"334","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",35,"F",3,1.34864104,"28","29 identical",7.26066898527
"335","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",25,"F",3,3.146804062,"29","29 identical",7.26066898527
"336","identical","29","pun",-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,"pail;buckets;carry","",35,"M",3,-0.538927562,"30","29 identical",7.26066898527
"337","identical","30","pun",-44.3960017687,-27.9922513035,15.290132407,0.111068613,0.0687062395437,0.931293760456,0.250279460877,1.36416147252,6.56742025448,"manor;castle;home","castle;speaking",45,"F",4,1.97463492,"31","30 identical",7.931581727
"338","identical","30","pun",-44.3960017687,-27.9922513035,15.290132407,0.111068613,0.0687062395437,0.931293760456,0.250279460877,1.36416147252,6.56742025448,"manor;castle;home","castle;speaking",25,"F",4,0.688046474,"32","30 identical",7.931581727
